"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"866926","OPTIND","BSESEN","OPTION","27-Dec-2024","79000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",159.1,2381.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7374535,"SENSEX"
"866952","OPTIND","BSESEN","OPTION","27-Dec-2024","85000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2717.6,7208.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7998680,"SENSEX"
"867035","OPTIND","BSESEN","OPTION","27-Jun-2025","85000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",3230.2,6111.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7998680,"SENSEX"
"867049","OPTIND","BSESEN","OPTION","27-Jun-2025","79000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1112.55,2912.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7374535,"SENSEX"
"867235","OPTIND","BSESEN","OPTION","27-Dec-2024","71000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,558.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",170280,"SENSEX"
"867275","OPTIND","BSESEN","OPTION","27-Dec-2024","79000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",499.2,4384.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7374535,"SENSEX"
"871062","OPTIND","BSESEN","OPTION","27-Dec-2024","75000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2933.15,8087.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",383820,"SENSEX"
"871093","OPTIND","BSESEN","OPTION","27-Jun-2025","67000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",14074.7,20111.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",1093780,"SENSEX"
"871192","OPTIND","BSESEN","OPTION","27-Dec-2024","75000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,554.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",324735,"SENSEX"
"871196","OPTIND","BSESEN","OPTION","27-Jun-2025","75000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",6379.75,11744.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",583835,"SENSEX"
"871653","OPTIND","BSESEN","OPTION","27-Dec-2024","67000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",11744.6,17919.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",880160,"SENSEX"
"871843","OPTIND","BSESEN","OPTION","28-Mar-2025","75000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",172.35,1356.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"871890","OPTIND","BSESEN","OPTION","28-Mar-2025","78000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2741.5,7077.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7387682,"SENSEX"
"871926","OPTIND","BSESEN","OPTION","28-Mar-2025","72000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",8738.9,14353.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"872059","OPTIND","BSESEN","OPTION","27-Dec-2024","67000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,150.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",75220,"SENSEX"
"872073","OPTIND","BSESEN","OPTION","28-Mar-2025","76000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,1340.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"872110","OPTIND","BSESEN","OPTION","28-Mar-2025","70000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,527.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"872363","OPTIND","BSESEN","OPTION","27-Jun-2025","67000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,336.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",82100,"SENSEX"
"873129","OPTIND","BSESEN","OPTION","28-Mar-2025","74000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",5410.15,10495.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"873299","OPTIND","BSESEN","OPTION","28-Mar-2025","78000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",573.75,2344.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"873343","OPTIND","BSESEN","OPTION","28-Mar-2025","72000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",7.3,1144,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"874388","OPTIND","BSESEN","OPTION","28-Mar-2025","76000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",3982.35,8721.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"874427","OPTIND","BSESEN","OPTION","28-Mar-2025","70000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",10350.85,16177.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"874602","OPTIND","BSESEN","OPTION","28-Mar-2025","74000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",99.6,1118.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"874662","OPTIND","BSESEN","OPTION","28-Mar-2025","77000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",3336.75,7880.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"874707","OPTIND","BSESEN","OPTION","28-Mar-2025","71000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",9532.5,15257.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"874947","OPTIND","BSESEN","OPTION","27-Dec-2024","72000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,633.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",203030,"SENSEX"
"875042","OPTIND","BSESEN","OPTION","27-Jun-2025","72000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",154.1,1253.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",192865,"SENSEX"
"875241","OPTIND","BSESEN","OPTION","27-Jun-2025","72000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",9999.5,15620.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",753820,"SENSEX"
"875480","OPTIND","BSESEN","OPTION","27-Dec-2024","72000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",7393.7,13052.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",541815,"SENSEX"
"875849","OPTIND","BSESEN","OPTION","28-Mar-2025","69000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",9059.65,14610.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"875898","OPTIND","BSESEN","OPTION","28-Mar-2025","79000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2199.35,6314.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"875943","OPTIND","BSESEN","OPTION","28-Mar-2025","73000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",6094.7,11162.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"876094","OPTIND","BSESEN","OPTION","28-Mar-2025","77000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",404.45,1965.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"876136","OPTIND","BSESEN","OPTION","28-Mar-2025","71000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,659.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"877158","OPTIND","BSESEN","OPTION","28-Mar-2025","75000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",4674.9,9595.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"877238","OPTIND","BSESEN","OPTION","28-Mar-2025","69000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,609.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"877290","OPTIND","BSESEN","OPTION","28-Mar-2025","79000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",498.75,2530.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"877315","OPTIND","BSESEN","OPTION","28-Mar-2025","73000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",115.4,1383.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7365135,"SENSEX"
"880494","OPTIND","BSESEN","OPTION","27-Dec-2024","80000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",110.65,3603.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7474250,"SENSEX"
"880551","OPTIND","BSESEN","OPTION","27-Jun-2025","80000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",3091.25,7226.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7474250,"SENSEX"
"880556","OPTIND","BSESEN","OPTION","28-Mar-2025","80000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1711.65,5598.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7474250,"SENSEX"
"880571","OPTIND","BSESEN","OPTION","27-Dec-2024","80000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",367.75,2983.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7474250,"SENSEX"
"880620","OPTIND","BSESEN","OPTION","27-Jun-2025","80000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1370.1,3341.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7474250,"SENSEX"
"880624","OPTIND","BSESEN","OPTION","28-Mar-2025","80000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1041.1,3262.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7474250,"SENSEX"
"881241","OPTIND","BSESEN","OPTION","28-Mar-2025","68000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",12051.35,18055.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7308833,"SENSEX"
"881295","OPTIND","BSESEN","OPTION","28-Mar-2025","68000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,484.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7308833,"SENSEX"
"881489","OPTIND","BSESEN","OPTION","27-Dec-2024","76000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2207.9,7103.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",337960,"SENSEX"
"881863","OPTIND","BSESEN","OPTION","28-Mar-2025","67000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",12928.15,19008.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7308833,"SENSEX"
"881954","OPTIND","BSESEN","OPTION","28-Mar-2025","67000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,253.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7308833,"SENSEX"
"882296","OPTIND","BSESEN","OPTION","27-Jun-2025","76000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",5445.8,10224.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",532190,"SENSEX"
"883083","OPTIND","BSESEN","OPTION","27-Jun-2025","76000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",540.85,1866.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",333085,"SENSEX"
"883245","OPTIND","BSESEN","OPTION","27-Dec-2024","73000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",4751.45,9776.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",485205,"SENSEX"
"883928","OPTIND","BSESEN","OPTION","27-Dec-2024","73000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",731.25,2136.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",239655,"SENSEX"
"883945","OPTIND","BSESEN","OPTION","27-Jun-2025","73000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",8809,14299.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",694155,"SENSEX"
"884413","OPTIND","BSESEN","OPTION","27-Dec-2024","86000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",3435.25,8216.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8051934,"SENSEX"
"884522","OPTIND","BSESEN","OPTION","27-Dec-2024","76000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,1119.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",373410,"SENSEX"
"884552","OPTIND","BSESEN","OPTION","27-Jun-2025","86000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",3719.85,6784.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8051934,"SENSEX"
"884612","OPTIND","BSESEN","OPTION","27-Jun-2025","73000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1408.7,2691.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",223345,"SENSEX"
"884711","OPTIND","BSESEN","OPTION","28-Mar-2025","86000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",3645.2,7287.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8051934,"SENSEX"
"884834","OPTIND","BSESEN","OPTION","27-Dec-2024","86000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,732.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8051934,"SENSEX"
"884998","OPTIND","BSESEN","OPTION","27-Jun-2025","86000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",789.55,3834.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8051934,"SENSEX"
"885172","OPTIND","BSESEN","OPTION","28-Mar-2025","86000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,2363.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8051934,"SENSEX"
"1107216","OPTIND","BSESEN","OPTION","28-Mar-2025","87000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",4255.4,8117.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8174134,"SENSEX"
"1107249","OPTIND","BSESEN","OPTION","28-Mar-2025","87000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,2000.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8174134,"SENSEX"
"1107426","OPTIND","BSESEN","OPTION","27-Jun-2025","87000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",4087.3,7301.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8174134,"SENSEX"
"1107584","OPTIND","BSESEN","OPTION","27-Dec-2024","87000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",2623.75,7225.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8174134,"SENSEX"
"1107611","OPTIND","BSESEN","OPTION","27-Dec-2024","87000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,934.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8174134,"SENSEX"
"1107689","OPTIND","BSESEN","OPTION","27-Jun-2025","87000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",915.05,3758.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",8174134,"SENSEX"
"1113804","OPTIND","BSESEN","OPTION","27-Jun-2025","77000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",4798.05,9427.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7203843,"SENSEX"
"1113981","OPTIND","BSESEN","OPTION","27-Dec-2024","77000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",1553.75,6148.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7203843,"SENSEX"
"1114071","OPTIND","BSESEN","OPTION","27-Dec-2024","77000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,1455.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7203843,"SENSEX"
"1114183","OPTIND","BSESEN","OPTION","27-Jun-2025","77000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",700.25,2176.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7203843,"SENSEX"
"1123130","OPTIND","BSESEN","OPTION","27-Jun-2025","68000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",13223.6,19190,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",1020645,"SENSEX"
"1123282","OPTIND","BSESEN","OPTION","27-Dec-2024","68000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,283,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",93975,"SENSEX"
"1123640","OPTIND","BSESEN","OPTION","27-Jun-2025","68000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,10,5,"BSE SENSEX","","","","",0.05,588.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",99110,"SENSEX"
"1124217","OPTIND","BANKEX","OPTION","25-Nov-2024","62000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,15,5,"BANKEX","","","","",1331.2,4944.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5823209,"BANKEX"
"1124240","OPTIND","BANKEX","OPTION","25-Nov-2024","59200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,15,5,"BANKEX","","","","",98.3,2313.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5823209,"BANKEX"
"1124249","OPTIND","BANKEX","OPTION","25-Nov-2024","55500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,15,5,"BANKEX","","","","",0.05,418.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5823209,"BANKEX"
"1124251","OPTIND","BANKEX","OPTION","25-Nov-2024","57200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,15,5,"BANKEX","","","","",0.05,1012.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5823209,"BANKEX"
"1124254","OPTIND","BANKEX","OPTION","25-Nov-2024","60300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,15,5,"BANKEX","","","","",0.05,1248.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5823209,"BANKEX"
"1124265","OPTIND","BANKEX","OPTION","25-Nov-2024","57500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,15,5,"BANKEX","","","","",239.25,3575.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5823209,"BANKEX"
"1124267","OPTIND","BANKEX","OPTION","25-Nov-2024","56000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,15,5,"BANKEX","","","","",1121.95,5083.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5823209,"BANKEX"
"1124268","OPTIND","BANKEX","OPTION","25-Nov-2024","61100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,15,5,"BANKEX","","","","",774.65,4100.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5823209,"BANKEX"
"1124277","OPTIND","BANKEX","OPTION","25-Nov-2024","60600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,15,5,"BANKEX","","","","",532.25,3592.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5823209,"BANKEX"
"1124286","OPTIND","BANKEX","OPTION","25-Nov-2024","57800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,15,5,"BANKEX","","","","",0.05,1329.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",5823209,"BANKEX"
